StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q102,Q109,Q109_DO,Q110,Q92,Q93,Q94,Q95,Q96,Q97,Q98,Q99,Q111,Q112,Q113,Q114,Q115,Q104,Q105,Q106,Q107,Q108,Q100,Q6,Q7,Q2,Q4,Q5,Q12,Q13,Q9,Q10,Q11,Q18,Q19,Q15,Q16,Q17,Q24,Q25,Q21,Q22,Q23,Q30,Q31,Q27,Q28,Q29,Q36,Q37,Q33,Q34,Q35,Q42,Q43,Q39,Q40,Q41,Q48,Q49,Q45,Q46,Q47,Q54,Q55,Q51,Q52,Q53,Q60,Q61,Q57,Q58,Q59,rid,age,pid,SUPNAME,SUPPLIER_ID,name,name2,name3,name4,name5,name6,name7,name8,name9,name10,Q98 - Parent Topics,Q98 - Sentiment Polarity,Q98 - Sentiment Score,Q98 - Sentiment,Q98 - Topic Sentiment Label,Q98 - Topic Sentiment Score,Q98 - Topics,rights_DO
2021-05-20 08:23:09,2021-05-20 08:43:10,IP Address,108.11.164.208,100,1200,True,2021-05-20 08:43:10,R_1OiAU1o0mSjwI7L,,,,,36.9779052734375,-76.63289642333984375,anonymous,EN,Yes,I understand,I do not understand|I understand,"Extremely interested,Very interested",79,Male,"$50,000 - $74,999",Divorced/Widowed,Bachelor's degree,Hispanic or Latino,I was born in the U S A,I did not immigrate,Yes,Born in the U S A,Mexico,Born in the U S A,1925,Strongly Agree,Somewhat agree,Strongly Agree,Neither agree nor disagree,Somewhat disagree,Donald Trump,Hispanic,,Yes,"Low income (Less than $40,100)",High school,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",High school,White,,Yes,"Middle income	($41,000 - $120,400)",High school,Asian or Pacific Islander,Vietnamese,Yes,"Middle income	($41,000 - $120,400)",High school,White,,Yes,"Middle income	($41,000 - $120,400)",High school,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",High school,White,,Yes,"Middle income	($41,000 - $120,400)",High school,60a6707c-2998-b0dd-ae37-13e738c9b170,89,,,,Guadalupe Ramirez,Sam Kim,Vivian Li,John Ryan,Robert Hoffman,Alice Nguyen,John Larson,Jane Wang,James Schmidt,Richard Hoffman,,,,,,,,Q104|Q106|Q107|Q105|Q108
2021-05-20 08:41:09,2021-05-20 08:46:41,IP Address,108.228.28.147,100,332,True,2021-05-20 08:46:41,R_1f2eCiMeB3fh8QT,,,,,37.810699462890625,-122.247894287109375,anonymous,EN,Yes,I understand,I do not understand|I understand,"Extremely interested,Very interested",70,Female,"$25,000 - $49,999",Divorced/Widowed,Bachelor's degree,Asian,Hong Kong,1970,Yes,China,N/A,1970,N/A,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Donald Trump,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Vietnamese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Black or African American,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Black or African American,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Chinese,,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Korean,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Black or African American,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Hispanic,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,60a674f2-8bfa-987a-c2da-9bfd9dc55b66,70,,,,William Johnston,Peter Tran,Jermaine Burke,Ebony Williams,Jane Wang,Eric Kim,Jane Li,Jermaine Sullivan,Guadalupe Ramirez,Jennifer Chen,,,,,,,,Q107|Q104|Q108|Q106|Q105
2021-05-20 08:40:01,2021-05-20 08:49:06,IP Address,67.212.32.51,100,545,True,2021-05-20 08:49:07,R_333IFUJZQmgN3pD,,,,,33.7196044921875,-78.97540283203125,anonymous,EN,Yes,I understand,I understand|I do not understand,"Extremely interested,Very interested",68,Male,"$100,000 +",Married,Bachelor's degree,White,us,1952,Yes,Holland,Holland,1946,1946,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Donald Trump,Hispanic,,Yes,"Middle income	($41,000 - $120,400)",High school,Asian or Pacific Islander,Vietnamese,Yes,"Upper income (More than $120,400)",Master's degree,White,,Yes,"Upper income (More than $120,400)",Bachelor's degree,Asian or Pacific Islander,Korean,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Chinese,No,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Japanese,Yes,"Upper income (More than $120,400)",Ph.D. degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Vietnamese,Yes,"Upper income (More than $120,400)",Master's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Black or African American,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,60a67498-23b0-e614-d89c-fbbdd267842b,68,,,,Alejandro Torres,Albert Yang,Mark Hoffman,Jane Li,Minh Pham,David Chen,Michael Hansen,Amy Nguyen,Robert Johnston,Ebony Burke,,,,,,,,Q104|Q107|Q105|Q106|Q108
2021-05-20 08:45:10,2021-05-20 08:50:01,IP Address,107.219.45.140,100,290,True,2021-05-20 08:50:01,R_3HhvAddA72cHmUJ,,,,,38.495697021484375,-121.5348052978515625,anonymous,EN,Yes,I understand,I do not understand|I understand,"Extremely interested,Very interested",68,Female,"$25,000 - $49,999",Single,Bachelor's degree,Asian,USA,1952,Yes,China,China,1921,1930,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Joe Biden,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Hispanic,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Hispanic,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Black or African American,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Black or African American,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Hispanic,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Vietnamese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,60a67604-9705-3503-fadb-16552115b2b9,68,,,,Hong Yang,Jane Wang,David Larson,Julio Hernandez,Hector Hernandez,David Ryan,Jermaine Carpenter,Latoya Jackson,Hector Garcia,Jennifer Nguyen,,,,,,,,Q104|Q107|Q106|Q108|Q105
2021-05-20 08:38:57,2021-05-20 08:52:57,IP Address,67.186.117.126,100,839,True,2021-05-20 08:52:57,R_2bJjoF6bq2zYiqM,,,,,41.7920074462890625,-88.1660003662109375,anonymous,EN,Yes,I understand,I do not understand|I understand,"Extremely interested,Very interested",69,Female,"$25,000 - $49,999",Married,Bachelor's degree,White,Germany,1958,No,germany,Germany,1958,1957,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Strongly disagree,Somewhat disagree,Donald Trump,Asian or Pacific Islander,Filipino,Yes,"Middle income	($41,000 - $120,400)",Master's degree,Asian or Pacific Islander,Other Asian,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Other,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Hispanic,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Other,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Hispanic,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Other,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Other,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,60a67485-f62e-43b5-2dec-7d3912667fdf,69,,,,Andrew Yang,Young Le,Dan Patel,Julio Rodriguez,William Johnston,Richard Schmidt,Guadalupe Ramirez,William Meyer,Robert Johnston,Eric Chen,,,,,,,,Q107|Q104|Q106|Q105|Q108
2021-05-20 08:44:31,2021-05-20 08:58:47,IP Address,75.145.197.69,100,855,True,2021-05-20 08:58:48,R_3oAYpko8cbcnRLn,,,,,37.4385986328125,-79.20800018310546875,anonymous,EN,Yes,I understand,I understand|I do not understand,Slightly interested,87,Male,"$25,000 - $49,999",Divorced/Widowed,Bachelor's degree,White,SWeden,1890,No,Sweden,,1890,,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Donald Trump,Asian or Pacific Islander,Chinese,No,"Middle income	($41,000 - $120,400)",High school,Hispanic,,Yes,"Middle income	($41,000 - $120,400)",High school,Hispanic,,Yes,"Middle income	($41,000 - $120,400)",High school,Asian or Pacific Islander,Korean,No,"Middle income	($41,000 - $120,400)",High school,Asian or Pacific Islander,Filipino,No,"Middle income	($41,000 - $120,400)",High school,Asian or Pacific Islander,Filipino,No,"Middle income	($41,000 - $120,400)",High school,Hispanic,,No,"Middle income	($41,000 - $120,400)",High school,Asian or Pacific Islander,Japanese,No,"Middle income	($41,000 - $120,400)",High school,Hispanic,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Japanese,Yes,"Middle income	($41,000 - $120,400)",High school,60a674a8-bb3f-21c7-5024-76981b08671a,87,,,,May Kim,Julio Gonzalez,Guadalupe Hernandez,Li Kim,Alice Nguyen,Latonya Sullivan,Jin Li,Alex Chen,Javier Hernandez,Li Kim,,,,,,,,Q105|Q107|Q104|Q106|Q108
2021-05-20 08:54:19,2021-05-20 09:02:50,IP Address,74.197.54.12,100,510,True,2021-05-20 09:02:50,R_TtMyHveexzJbGa5,,,,,31.4795074462890625,-100.4850006103515625,anonymous,EN,Yes,I understand,I understand|I do not understand,"Extremely interested,Very interested",75,Male,"$100,000 +",Married,PhD,White,Germany,1915,Yes,Germany,Kentucky,1915,unknown,Somewhat disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Donald Trump,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Other,,Yes,"Middle income	($41,000 - $120,400)",Master's degree,Other,,,"Middle income	($41,000 - $120,400)",Master's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Other,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Other,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Black or African American,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Black or African American,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Other,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Black or African American,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,60a67837-229d-4416-3293-96dbfe6b0999,76,,,,William Larson,Young Chen,Hong Wang,Richard Larson,Eric Chen,Alex Tran,Latonya Wood,Latonya Stone,David Pham,Latasha Fox,,,,,,,,Q108|Q106|Q104|Q105|Q107
2021-05-20 08:54:39,2021-05-20 09:04:28,IP Address,24.31.248.175,100,588,True,2021-05-20 09:04:28,R_2bVt6Zkf3zBB2jG,,,,,39.3643951416015625,-94.3634033203125,anonymous,EN,Yes,I understand,I do not understand|I understand,"Extremely interested,Very interested",59,Female,"$75,000 - $99,999",Married,Bachelor's degree,Hispanic or Latino,Cuba,1966,No,Cuba,Cuba,1966,1966,Neither agree nor disagree,Strongly Agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Donald Trump,Hispanic,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Black or African American,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Hispanic,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Black or African American,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Vietnamese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,60a67815-6570-06a7-52e0-585248688680,59,,,,Alejandro Sanchez,Thomas Johnston,Jesus Torres,Latoya Jackson,Jin Chen,Peter Nguyen,Jin Le,Young Le,David Wang,Eric Le,,,,,,,,Q107|Q105|Q108|Q106|Q104
2021-05-20 08:55:06,2021-05-20 09:04:38,IP Address,69.133.204.245,100,571,True,2021-05-20 09:04:38,R_22Pnfxuwrop3yCy,,,,,40.766693115234375,-82.5355987548828125,anonymous,EN,Yes,I understand,I do not understand|I understand,Very interested,65,Female,"$0 - $24,999",Single,Some college,Asian,"Japan ",1959,No,"USA ","USA ",0,0,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Donald Trump,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Master's degree,Black or African American,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Hispanic,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Black or African American,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Hispanic,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Other,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Hispanic,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Hispanic,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Other Asian,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,60a67805-f2f2-2390-c3a1-b8ad026ba878,65,,,,Jennifer Wang,Mary Wagner,Tanisha Wood,Julio Garcia,Tanisha Fox,Jesus Perez,Ebony Washington,Alejandro Ramirez,Julio Garcia,Jennifer Yang,,,,,,,,Q104|Q108|Q105|Q107|Q106
2021-05-20 09:01:41,2021-05-20 09:09:06,IP Address,67.209.31.227,100,444,True,2021-05-20 09:09:07,R_vSRsVPO722JGOXv,,,,,33.9053955078125,-78.5718994140625,anonymous,EN,Yes,I understand,I understand|I do not understand,"Extremely interested,Very interested",46,Male,"$75,000 - $99,999",Single,Master's degree,Hispanic or Latino,I did not immigrate,I did not immigrate,Yes,Chile,Did not immigrate,1952,Did not immigrate,Somewhat disagree,Somewhat disagree,Strongly disagree,Neither agree nor disagree,Neither agree nor disagree,Donald Trump,Black or African American,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Black or African American,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Hispanic,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Hispanic,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Hispanic,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Korean,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Black or African American,,Yes,"Middle income	($41,000 - $120,400)",Master's degree,Other,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,60a679a4-5816-89db-e46e-a6b5501bb9da,46,,,,Latoya Williams,Tamika Carpenter,John Schmidt,Alejandro Perez,Jian Yang,Richard Meyer,Hector Gonzalez,Amy Tran,Latasha Sullivan,Vivian Patel,,,,,,,,Q106|Q108|Q104|Q107|Q105
2021-05-20 09:01:37,2021-05-20 09:10:34,IP Address,76.113.137.109,100,537,True,2021-05-20 09:10:35,R_To65vucJDW58pFf,,,,,44.9925994873046875,-92.95369720458984375,anonymous,EN,Yes,I understand,I do not understand|I understand,"Extremely interested,Very interested",66,Male,"$75,000 - $99,999",Married,Some college,White,I was born Here,NA,Yes,Poland,,1948,,Strongly disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,Neither agree nor disagree,Joe Biden,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",Master's degree,Black or African American,,Yes,"Middle income	($41,000 - $120,400)",Master's degree,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",Master's degree,Other,,Yes,"Middle income	($41,000 - $120,400)",Master's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Master's degree,Asian or Pacific Islander,Other Asian,Yes,"Middle income	($41,000 - $120,400)",Master's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Master's degree,Asian or Pacific Islander,Vietnamese,Yes,"Middle income	($41,000 - $120,400)",Master's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Master's degree,Hispanic,,Yes,"Middle income	($41,000 - $120,400)",Master's degree,60a67990-cae7-022c-5906-90b193302c3b,66,,,,Alex Chen,Latasha Washington,May Li,Andy Le,John Olson,Andrew Pham,Robert Johnston,Hung Pham,Thomas Snyder,Miguel Sanchez,,,,,,,,Q108|Q104|Q107|Q106|Q105
2021-05-20 09:00:22,2021-05-20 09:11:56,IP Address,98.33.97.63,100,694,True,2021-05-20 09:11:56,R_1BXIur04y45SM9R,,,,,37.3896942138671875,-122.08319854736328125,anonymous,EN,Yes,I understand,I understand|I do not understand,"Extremely interested,Very interested",54,Male,"$100,000 +",Married,Master's degree,Asian,Taiwan,1981,No,,,,,Neither agree nor disagree,Somewhat agree,Somewhat agree,Strongly Agree,Somewhat disagree,Donald Trump,Asian or Pacific Islander,Vietnamese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Upper income (More than $120,400)",Bachelor's degree,Asian or Pacific Islander,Asian Indian,Yes,"Upper income (More than $120,400)",Master's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Chinese,Yes,"Upper income (More than $120,400)",Master's degree,Asian or Pacific Islander,Vietnamese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Asian Indian,,,,Black or African American,,Yes,"Low income (Less than $40,100)",High school,Asian or Pacific Islander,Chinese,No,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Chinese,Yes,"Upper income (More than $120,400)",Master's degree,60a679a5-1335-f25f-17df-8d3851b2a04d,54,,,,Andy Nguyen,John Larson,Sam Patel,Robert Ryan,Young Yang,Vivian Tran,Jin Patel,Tamika Jackson,Wei Li,Alan Yang,,,,,,,,Q107|Q105|Q106|Q104|Q108
2021-05-20 09:03:05,2021-05-20 09:12:36,IP Address,67.176.222.34,100,570,True,2021-05-20 09:12:36,R_3ESz1wVzgBMegaY,,,,,41.83880615234375,-87.78910064697265625,anonymous,EN,Yes,I understand,I do not understand|I understand,"Extremely interested,Very interested",55,Female,"$50,000 - $74,999",Married,Some college,Hispanic or Latino,Mexico,1999,No,,,,,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Donald Trump,Black or African American,,Yes,"Middle income	($41,000 - $120,400)",High school,Asian or Pacific Islander,Chinese,No,"Middle income	($41,000 - $120,400)",Bachelor's degree,Hispanic,,Yes,"Middle income	($41,000 - $120,400)",High school,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Korean,No,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Chinese,No,"Middle income	($41,000 - $120,400)",Bachelor's degree,60a67a1f-8c6b-11f6-d6bd-c1f701199846,55,,,,Amy Pham,Hong Chen,Jorge Gonzalez,Vivian Yang,Hong Wang,Young Kim,Albert Nguyen,David Snyder,David Snyder,David Li,,,,,,,,Q107|Q106|Q104|Q108|Q105
2021-05-20 03:28:34,2021-05-20 09:12:39,IP Address,73.106.254.67,100,20645,True,2021-05-20 09:12:40,R_2rTtj31tZjqfJDu,,,,,33.979400634765625,-84.3459014892578125,anonymous,EN,Yes,I understand,I do not understand|I understand,"Extremely interested,Very interested",75,Male,"$75,000 - $99,999",Married,Bachelor's degree,White,usa,1945,No,russia,poland,1927,1927,Somewhat agree,Strongly Agree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Joe Biden,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Other Asian,Yes,"Middle income	($41,000 - $120,400)",Master's degree,Hispanic,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",High school,White,,Yes,"Low income (Less than $40,100)",High school,Asian or Pacific Islander,Korean,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Black or African American,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Korean,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,60a62a92-62ae-a52f-75ab-fbb3e4a1be38,75,,,,Robert Ryan,Thomas Meyer,Dan Le,Jorge Lopez,John Ryan,Mark Ryan,Hong Le,Lakisha Wood,David Le,Richard Hoffman,,,,,,,,Q108|Q104|Q106|Q105|Q107
2021-05-20 09:08:59,2021-05-20 09:16:59,IP Address,71.74.103.89,100,480,True,2021-05-20 09:17:00,R_PZOu5JpGshEyEal,,,,,41.317901611328125,-81.34709930419921875,anonymous,EN,Yes,I understand,I understand|I do not understand,"Extremely interested,Very interested",58,Male,"$100,000 +",Married,Bachelor's degree,White,GREECE,1979,No,GREECE,N/A,1956,N/A,Strongly disagree,Strongly Agree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Donald Trump,Hispanic,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Black or African American,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Vietnamese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Korean,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Black or African American,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Hispanic,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,60a67b6b-b49f-8646-13e2-e101d819e048,58,,,,Miguel Garcia,Robert Ryan,Latonya Fox,Cecilia Nguyen,Thomas Olson,Alice Le,Alex Li,Latonya Jackson,David Ryan,Javier Torres,,,,,,,,Q104|Q108|Q106|Q105|Q107
2021-05-20 09:10:05,2021-05-20 09:18:34,IP Address,76.126.64.195,100,509,True,2021-05-20 09:18:35,R_AHSZkOUj2RGwcdr,,,,,37.0088043212890625,-121.98619842529296875,anonymous,EN,Yes,I understand,I do not understand|I understand,"Extremely interested,Very interested",70,Female,"$0 - $24,999",Divorced/Widowed,Bachelor's degree,White,My parents emigrated from Lithuania,1949,No,Lithuania,Lithuania,1949,1949,Strongly Agree,Strongly Agree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Joe Biden,Black or African American,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Hispanic,,Yes,"Middle income	($41,000 - $120,400)",High school,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Chinese,,"Middle income	($41,000 - $120,400)",Master's degree,Asian or Pacific Islander,Vietnamese,Yes,"Middle income	($41,000 - $120,400)",Master's degree,White,,Yes,"Middle income	($41,000 - $120,400)",Master's degree,60a67bac-d4f5-a373-78db-f15492f3540d,70,,,,Tamika Burke,Richard Snyder,Julio Ramirez,James Snyder,Julio Hernandez,Ebony Washington,John Hansen,Jennifer Yang,Cecilia Nguyen,Richard Ryan,,,,,,,,Q108|Q107|Q106|Q105|Q104
2021-05-20 09:13:47,2021-05-20 09:21:18,IP Address,3.228.22.250,100,450,True,2021-05-20 09:21:18,R_27r3bF9ZENp9c30,,,,,39.048095703125,-77.47280120849609375,anonymous,EN,Yes,I understand,I understand|I do not understand,"Extremely interested,Very interested",79,Male,"$100,000 +",Married,PhD,White,Na,Na,No,Canada,Na,1925,Na,Neither agree nor disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly disagree,Donald Trump,Asian or Pacific Islander,Vietnamese,Yes,"Middle income	($41,000 - $120,400)",Ph.D. degree,Hispanic,,Yes,"Middle income	($41,000 - $120,400)",Master's degree,Other,,Yes,"Upper income (More than $120,400)",Ph.D. degree,Asian or Pacific Islander,Chinese,Yes,"Upper income (More than $120,400)",Ph.D. degree,White,,Yes,"Middle income	($41,000 - $120,400)",Master's degree,Asian or Pacific Islander,Vietnamese,Yes,"Middle income	($41,000 - $120,400)",Master's degree,Other,,Yes,"Low income (Less than $40,100)",High school,White,,Yes,"Middle income	($41,000 - $120,400)",Bachelor's degree,Asian or Pacific Islander,Chinese,Yes,"Middle income	($41,000 - $120,400)",Master's degree,Black or African American,,Yes,"Low income (Less than $40,100)",High school,60a67cbc-0ff2-76ef-0d5f-d1bbe6548b05,79,,,,Hung Kim,Guadalupe Ramirez,Andrew Yang,Hong Wang,Jennifer Yang,Andy Tran,Dan Patel,Amy Kim,Alice Li,Lakisha Williams,,,,,,,,Q104|Q106|Q105|Q107|Q108
